CreditScore,LTV,DTI,FEDTI,POINTS
808,0.89,0.541794821,0.326256972,0.5008418795235294
658,0.95,1.021406632,0.640603839,0.2323283646647059
510,0.85,0.987439662,0.65651157,0.18560487679999998
694,0.92,0.379898774,0.266075807,0.6207420210372289
520,0.83,0.781829779,0.587889177,0.2630281044
549,0.91,1.568650729,1.178861426,0.025248784499999986
646,0.71,0.391809682,0.25925333,0.7562909943023255
607,0.77,0.381419222,0.23998182,0.5755900624916943
802,0.75,0.223542948,0.083647756,0.9040214222767246
767,0.89,0.509973268,0.269381041,0.5783833938512606
685,0.74,0.445264697,0.292442235,0.5776998950352941
794,0.92,0.433325318,0.248680866,0.5513822849647059
662,0.72,0.398346946,0.261080093,0.7588241673446355
740,0.71,0.784426036,0.429988166,0.5462056386235294
749,0.83,0.659587479,0.431244843,0.5112108854470588
646,0.89,0.457585156,0.325047051,0.46173677929999996
751,0.75,0.771287202,0.340483631,0.5597052696411764
829,0.8,0.788043407,0.375679053,0.5274512834117647
606,0.92,0.535123086,0.346908316,0.21179685980000001
521,0.82,0.352933647,0.20084909,0.5461905898172758
726,0.94,0.572188059,0.363305678,0.41998003806470585
623,0.88,0.410245264,0.23694522,0.4699708317940199
697,0.85,0.660705971,0.391273,0.4498021029
701,0.82,0.8387491,0.524223289,0.4698792316882353
754,0.71,0.27523303,0.178511898,0.8440027752012899
837,0.82,0.370269579,0.194019792,0.7907744833124877
527,0.76,0.270759288,0.154219847,0.631954206935216
678,0.76,0.811416185,0.541841829,0.5140859633058824
758,0.87,0.812997727,0.442747645,0.4473666392705882
820,0.87,0.584105422,0.258804217,0.5903358508882353
699,0.72,0.232332383,0.099726112,0.865940979978503
607,0.91,0.3178202,0.192057819,0.45749624736710964
720,0.87,0.383905951,0.245381675,0.6848479396614227
716,0.92,1.09909621,0.67016035,0.3336625792941177
834,0.77,0.292694201,0.164947773,0.8683157798812781
595,0.87,0.351600492,0.217242778,0.4906457372923587
666,0.87,0.550557185,0.382711747,0.4525554597411765
788,0.92,0.800721788,0.520894156,0.39960311148235295
545,0.77,0.381321152,0.26327021,0.5672955873255814
503,0.82,0.378958015,0.254784987,0.5208755908554817
657,0.78,0.506238174,0.308610903,0.5617503864176471
817,0.8,0.88406027,0.500634417,0.5018246489470588
767,0.88,0.776736842,0.469616099,0.45095294119411766
677,0.79,0.629329579,0.399697343,0.5462149548588235
557,0.86,0.370076397,0.241114025,0.47782356984219265
827,0.79,0.481400716,0.28640966,0.6164542565176471
593,0.74,1.135310467,0.785517445,0.2579172088
763,0.93,0.751676665,0.415443911,0.40769970710588244
585,0.89,0.444836811,0.303646974,0.2751516215
685,0.86,0.429874699,0.284829768,0.5730167512027359
614,0.76,0.445986863,0.262071451,0.4618043669142857
640,0.73,0.702782738,0.347723214,0.5331846989176471
560,0.94,1.751736717,1.222394925,0.0025868358000000133
792,0.92,0.585915232,0.292140397,0.44513561357058823
520,0.86,0.602901679,0.416171063,0.24809272580000002
515,0.81,0.403927798,0.263277978,0.5120354535049834
847,0.87,0.655087383,0.428369643,0.49077194445882355
848,0.76,0.376975776,0.192834974,0.8428733460181748
510,0.94,1.539005132,1.059336755,0.040165811300000014
741,0.72,0.527606431,0.219861866,0.6866584383705883
559,0.93,0.746035798,0.479603873,0.1774360329
539,0.91,0.686757745,0.482441699,0.1830800556
554,0.75,0.943563038,0.696630123,0.2859806839
704,0.93,0.412759187,0.229908874,0.6289580027819035
766,0.94,0.292883965,0.172969082,0.6954068955042016
662,0.77,0.532857143,0.357539595,0.5556662085529412
526,0.75,0.977072,0.634032,0.28888959999999997
751,0.95,0.32209558,0.182861964,0.5856685598182529
537,0.84,0.949287034,0.528526044,0.25221869220000004
554,0.84,0.516902069,0.336391403,0.3146706528
736,0.9,0.40026699,0.23346548,0.6400047131522376
710,0.92,0.490803068,0.322831872,0.4274600354117647
614,0.75,0.774677906,0.507440866,0.3217881228
706,0.93,0.325776009,0.21173394,0.6562659319796755
734,0.72,0.324430927,0.194395783,0.8210062347933359
726,0.83,0.523699018,0.350068254,0.526152684564706
827,0.77,0.603261183,0.244819625,0.6954735954605042
532,0.95,0.332975373,0.233514428,0.34416585674418604
766,0.71,0.278978531,0.137313004,0.8613750309360955
558,0.79,0.322976456,0.208403694,0.600459305564784
643,0.72,1.199317239,0.789660505,0.4402198726588235
775,0.92,0.309747899,0.176627985,0.6928253581400236
770,0.87,0.855031721,0.454555908,0.4455118253352941
696,0.86,0.42783411,0.242058402,0.6687601484160641
748,0.93,1.033947832,0.682520268,0.34835319000000003
629,0.92,0.403128582,0.273140478,0.4086989962624584
618,0.71,0.791172666,0.416032058,0.3292795276
810,0.89,0.398702363,0.205485899,0.7221259932787766
721,0.72,0.311656258,0.189497877,0.8219028107802424
582,0.85,0.492308982,0.338516553,0.26691744650000004
628,0.82,0.480401737,0.311261913,0.320833635
533,0.73,1.796115108,1.190359712,0.151352518
747,0.83,0.437091452,0.234879761,0.6421111082243698
584,0.9,0.815407207,0.592120392,0.1592472401
847,0.75,0.662591116,0.31321754,0.6015367814588235
564,0.84,0.475359856,0.346474651,0.3178165493
537,0.72,0.348225046,0.206905104,0.5951227511627907
771,0.82,0.453153549,0.25515636,0.6403220795537815
512,0.83,1.539490566,0.957886792,0.15026226420000002
722,0.78,1.134245648,0.679216634,0.4810067129764706
787,0.94,1.456580087,0.903910534,0.2954215261352941
506,0.76,0.641787838,0.419459045,0.3438753117
725,0.82,1.156661985,0.569583333,0.44061076231764706
708,0.81,1.096727977,0.542516941,0.444310802317647
727,0.71,0.245939683,0.112963437,0.8662841696526286
648,0.85,0.719941033,0.510099634,0.4175841685941176
628,0.77,1.423790547,0.983104727,0.2093104726
508,0.71,0.879442199,0.550689841,0.306986796
601,0.95,1.445424786,0.943865939,-0.033929072500000004
605,0.8,0.817366885,0.471269147,0.2711363968
679,0.86,1.161755354,0.779211551,0.3556091918529412
705,0.71,1.093103448,0.617165593,0.48632603707647065
571,0.88,1.350157336,0.965232345,0.11846103189999999
776,0.8,0.264150613,0.114538404,0.8258983461442252
846,0.82,0.383417272,0.199397902,0.7884431855413329
652,0.71,1.256631064,0.742167334,0.44188486608235295
680,0.82,0.387331667,0.228998333,0.7281377492109635
769,0.8,0.565231543,0.26859222,0.6237275234310924
837,0.9,1.053645688,0.631268065,0.3776850952882353
760,0.86,0.374236495,0.200267971,0.7149733933843072
540,0.93,0.417255185,0.289385605,0.3240253499651163
795,0.72,0.546804721,0.241082164,0.6930422844546218
579,0.79,0.409343572,0.284883959,0.47631542456511633
561,0.75,0.467063529,0.284318431,0.374861804
627,0.82,0.610165023,0.380340109,0.3009494868
551,0.89,0.389861208,0.221769242,0.48013130207641197
584,0.84,1.58253252,1.125215447,0.1292252033
650,0.81,0.47012014,0.351014081,0.5090630484882352
658,0.74,0.337717567,0.195028714,0.7953373305520812
813,0.95,0.752501612,0.390477112,0.3298197746588235
522,0.73,0.752881594,0.499423212,0.3247695194
833,0.77,0.779317343,0.382638376,0.5788044281
524,0.89,0.426083172,0.27315764,0.45335459023255814
844,0.93,1.076514115,0.65820787,0.3747630956176471
662,0.88,0.994122348,0.653532654,0.3799403821529412
704,0.82,0.361141418,0.20952574,0.7482418258217706
698,0.78,0.990816681,0.655456125,0.4906668370470589
612,0.78,0.313683013,0.191826146,0.6085411242358804
759,0.93,0.294847004,0.172237569,0.6931528059199725
708,0.78,0.508569569,0.299293735,0.577448963717647
619,0.95,0.513964584,0.386197737,0.1149837679
713,0.76,0.2590563,0.135731903,0.8509845515472934
576,0.93,0.512260217,0.400857858,0.2086881925
768,0.79,0.577686582,0.357118511,0.5824018436411765
681,0.92,0.310169678,0.186767298,0.6614590279626734
774,0.83,0.277803521,0.150053068,0.809451207394958
649,0.89,0.924327301,0.522675059,0.3961821169411765
521,0.81,0.517021007,0.370115607,0.3112863386
849,0.83,0.756460149,0.462873599,0.5277725075529411
632,0.72,0.44359154,0.301303392,0.37551050680000003
816,0.86,0.447176297,0.245151835,0.6077281435142857
599,0.81,0.481864467,0.344916912,0.3173218621
500,0.79,0.449747502,0.30405482,0.3746197678
502,0.74,0.468567917,0.330404916,0.37010271670000006
675,0.8,0.746230134,0.441716465,0.4797347518647059
588,0.83,0.781001416,0.569591341,0.26494072430000004
810,0.87,0.345352806,0.201002306,0.7361341502139925
742,0.82,0.30636876,0.154654934,0.7917528402804377
586,0.83,0.380485859,0.270865361,0.5147772875830565
807,0.84,0.913472823,0.497407407,0.49626491817647056
751,0.88,0.613507138,0.369352369,0.4725964022411765
537,0.74,0.328898817,0.177501888,0.6101183715946844
695,0.91,0.502795654,0.266272461,0.5090348918058824
569,0.84,0.384131544,0.222544845,0.5311867810049834
637,0.73,0.734201702,0.458175676,0.33076226220000005
745,0.76,0.506127257,0.230918098,0.6860341720731092
791,0.91,0.427512973,0.206979244,0.6593042786241938
622,0.88,0.49083008,0.308762111,0.2700407809
548,0.82,0.380155428,0.241739077,0.5252563762873754
656,0.8,0.458108182,0.309154662,0.5162148920705882
743,0.94,0.710306158,0.418252494,0.4056735465647059
503,0.86,0.496192984,0.350165863,0.2653641153
641,0.75,0.489676246,0.269778101,0.6432124653789916
758,0.86,0.452251317,0.240531694,0.5918118683420168
529,0.9,0.588243582,0.392407639,0.2019348779
640,0.74,0.351046985,0.237222839,0.771874017896717
783,0.95,0.452322841,0.281644504,0.3618973831470588
701,0.75,0.289942324,0.130645427,0.8420889420749462
767,0.82,0.314958479,0.183511801,0.7868021484585694
590,0.72,0.30840215,0.195054329,0.608616309410299
821,0.71,0.682838118,0.363216928,0.5868650836352941
694,0.8,0.800983925,0.533522727,0.47066698185882355
502,0.88,0.50447281,0.333777946,0.2661749244
827,0.81,0.772529369,0.353660059,0.5306163513176471
599,0.77,1.141767934,0.710956488,0.2647275578
708,0.87,1.441601563,1.004101563,0.313664981517647
527,0.89,1.593749466,1.136716546,0.07695339879999999
660,0.73,0.266475642,0.125683242,0.8372596953810826
503,0.74,0.689772611,0.415628513,0.3394598876
604,0.82,0.401051658,0.265145036,0.5120375168438538
537,0.86,0.48414326,0.348487673,0.2667369067
580,0.82,0.28688974,0.173505342,0.5713152622425249
844,0.95,0.291216316,0.181956149,0.6205262305379129
646,0.89,0.800329602,0.468550995,0.4131119403
725,0.88,0.215981688,0.11567995,0.7716927267256205
776,0.73,0.255522674,0.130733656,0.872120825014657
578,0.82,0.330598718,0.185983333,0.5566939582807309
798,0.75,0.25864416,0.120454842,0.881536491273207
538,0.8,0.625832625,0.334201359,0.3039966016
698,0.81,0.602531063,0.323193741,0.5127216372470588
511,0.94,0.799608574,0.497340789,0.1703050637
834,0.78,1.04668265,0.591146469,0.5315112057470588
589,0.95,0.844521559,0.579607206,0.06258712350000001
622,0.93,0.470227743,0.271297447,0.3060852803428572
790,0.72,0.806969801,0.369770075,0.5646789535764706
776,0.93,0.257387171,0.153438153,0.7135784721325972
743,0.83,0.715522355,0.482091665,0.4987680097647059
568,0.84,0.809140532,0.562415641,0.2628443827
640,0.75,0.937585908,0.65574935,0.478901768317647
525,0.95,0.758901525,0.51,0.07810984750000001
773,0.8,0.298262697,0.167381203,0.7982105221980653
826,0.84,0.425743538,0.213423968,0.7677082056400235
733,0.82,0.529830568,0.348750441,0.5277301343941176
668,0.74,0.302897301,0.178471273,0.8122896150874535
551,0.92,0.597578867,0.399935386,0.20024857470000001
814,0.82,0.385966467,0.22756952,0.7683772926460818
604,0.95,0.330619342,0.193392581,0.3590430020016611
619,0.73,0.262757267,0.131100149,0.642072177051495
737,0.72,0.697335293,0.429150135,0.554116163082353
732,0.8,0.353478896,0.189842532,0.7652888189427399
742,0.72,0.645016393,0.317147541,0.572018900717647
571,0.85,0.529307338,0.324799276,0.2645893386
768,0.88,1.247172702,0.709103993,0.3802546834411764
820,0.72,0.572773705,0.30737781,0.6031613190882353
826,0.87,0.360730594,0.191956445,0.740494467442349
573,0.8,0.417657369,0.231710105,0.5201167703737541
575,0.81,0.358748915,0.236244575,0.5321969572674419
739,0.77,0.585770258,0.324639359,0.5763119794764706
680,0.73,0.681928223,0.456827352,0.5361244425
567,0.92,1.025496894,0.662142857,0.13123602490000003
526,0.83,0.785748873,0.565240921,0.2649010206
684,0.95,0.732577259,0.513724004,0.2815463442882353
662,0.93,0.391453989,0.277560063,0.604541477029021
848,0.74,0.461206722,0.232212999,0.7203578785773109
505,0.89,0.321492592,0.205783029,0.5017403420016611
706,0.76,1.017915194,0.502014134,0.5056541260235294
670,0.94,0.89133532,0.614137109,0.3465115806294118
648,0.9,0.539357187,0.296586228,0.40699389379411766
572,0.95,0.935305002,0.700656771,0.04140382270000001
619,0.88,1.226722931,0.843025937,0.14302511319999997
823,0.82,0.628545455,0.401027027,0.5391015753294118
653,0.82,0.600706139,0.377794364,0.4942087732294118
651,0.73,0.415802059,0.23258749,0.7617054742651945
655,0.8,0.483774924,0.300604934,0.5142090730235295
542,0.9,1.094303915,0.727616532,0.11780795530000002
781,0.85,0.298377349,0.155919248,0.7546303554758648
678,0.91,0.672236441,0.433560837,0.3888320369058824
845,0.84,1.136261031,0.688513702,0.4660519384647059
702,0.82,0.269944046,0.14652766,0.7913615959761578
512,0.76,0.376347615,0.220971706,0.5835588324086378
776,0.92,0.416948148,0.270775309,0.6345651410362517
802,0.91,0.357258446,0.156751689,0.6968162473348642
771,0.72,0.179366935,0.093681452,0.9015938037561071
827,0.88,0.376077691,0.240118694,0.7200186895495407
552,0.79,0.961694197,0.569911055,0.2968394748
797,0.74,0.597979094,0.332009292,0.5914129261058824
554,0.77,0.307474422,0.180218416,0.6141306004651162
608,0.83,0.522250135,0.35304145,0.31247084150000004
827,0.8,0.641779617,0.374578376,0.5415994948176471
810,0.82,1.164810573,0.673621145,0.4543921223176471
736,0.95,1.783239227,1.113600792,0.13178658633529414
561,0.88,0.417332116,0.280488943,0.3748971252348837
719,0.74,0.457809111,0.267229625,0.6702505253495799
654,0.78,0.356060282,0.231579447,0.7768412790751417
814,0.84,1.072198638,0.612847417,0.4709071592058824
664,0.95,0.430592784,0.27747657,0.40813606424705884
653,0.73,0.340750176,0.179596059,0.7986731469098104
612,0.77,0.396235192,0.231109506,0.5753131716445182
662,0.87,0.327622361,0.200720604,0.6968287056087551
843,0.74,0.383915953,0.227962646,0.8272431659888606
606,0.9,0.926247634,0.660229792,0.14135225740000001
828,0.83,0.996141176,0.448847059,0.49903058826470587
621,0.73,1.149726027,0.740332681,0.2609941292
655,0.8,0.386803597,0.238164803,0.7176338757255228
728,0.94,0.989747793,0.525266919,0.3626161758588235
722,0.76,0.441189443,0.267472885,0.6727079665193276
692,0.93,0.465660534,0.296590419,0.4273043164647059
717,0.72,0.217945119,0.106599472,0.8721262015458275
693,0.8,0.681723129,0.428006337,0.4928505828117647
757,0.73,0.359270998,0.161348829,0.8314710821540942
589,0.84,0.495658498,0.380208361,0.31241331410000006
586,0.82,0.534656644,0.298573751,0.31667696050000005
571,0.91,0.830392932,0.563251582,0.1606355486
703,0.75,0.479902739,0.222062326,0.6794664584109243
701,0.83,0.794460949,0.510321035,0.4756982721882353
659,0.89,0.393667507,0.240940651,0.6662227138885088
789,0.93,0.298884646,0.193981109,0.6932717988201094
805,0.79,0.261746707,0.12961169,0.8796034893873362
787,0.82,0.272318348,0.124201701,0.8237829895060583
832,0.74,0.734329958,0.41241215,0.5800316715529412
751,0.78,0.474040711,0.232112775,0.6905808621983194
613,0.82,0.765137768,0.465666574,0.2769195658
617,0.89,0.41237524,0.256265195,0.4625754974667774
730,0.91,0.917358253,0.527606048,0.3702094522529412
807,0.9,0.371825052,0.172127338,0.6894079495651749
765,0.91,0.736207518,0.434971679,0.4078820803
845,0.95,0.422638716,0.241097274,0.5691351689906194
531,0.74,0.652713987,0.463082811,0.3384203202
673,0.75,0.311830124,0.181584103,0.8105710776250732
569,0.83,0.617986037,0.429186523,0.295282744
658,0.85,0.921965002,0.618282902,0.38950462136470587
523,0.9,0.396465491,0.265684635,0.41291135338039864
653,0.92,0.607503126,0.378240934,0.39348441752941177
787,0.88,0.318990219,0.185071922,0.741189701374829
568,0.82,0.349934641,0.203452518,0.545958237358804
643,0.71,0.993168679,0.549699963,0.4848307828588235
639,0.93,0.322347155,0.196210933,0.4549602121345515
828,0.79,0.253379576,0.106687219,0.8965013507597226
532,0.84,0.505759222,0.361778667,0.3132462111
600,0.74,1.262796788,0.784793994,0.2452409218
538,0.9,0.366054648,0.262908853,0.4209749931644518
618,0.72,0.457673185,0.264434869,0.45979165685714285
656,0.9,1.137345954,0.677063846,0.31150019647058824
522,0.72,0.401277757,0.253200102,0.5662509835382059
724,0.82,0.358972332,0.193596838,0.7603175109390268
762,0.86,0.499578074,0.298532276,0.49430661205882354
826,0.78,0.288236491,0.157782048,0.8695587029489935
699,0.83,0.414264954,0.195646588,0.7393737668888021
751,0.84,0.50607218,0.306363489,0.5396387860411765
622,0.92,0.523784079,0.375883315,0.2100332606
588,0.86,0.332655485,0.200554603,0.5010116153737542
539,0.86,1.662544081,1.155407221,0.06820486979999998
565,0.94,0.89688901,0.551618371,0.1551492619
706,0.84,0.361910096,0.197325865,0.7530083970045925
645,0.91,0.654838403,0.493051331,0.37491690895294116
566,0.95,0.907907881,0.696648925,0.04454431940000001
555,0.85,1.487883669,0.950970917,0.1061145414
527,0.82,0.615963507,0.383876279,0.30001602140000005
603,0.84,1.121768003,0.618965071,0.22592669260000003
558,0.81,0.385336377,0.252262656,0.5202930833554817
558,0.74,0.972190643,0.577787495,0.29500218619999996
720,0.71,0.808766379,0.496206456,0.5312674223823529
611,0.73,0.257514732,0.139971053,0.6401231912375416
537,0.77,0.436327902,0.298353652,0.3765318446
803,0.9,0.376416185,0.216196828,0.6714246700566738
609,0.84,0.55088062,0.362801818,0.3086317562
616,0.92,1.655681505,1.132964663,0.02113538319999999
616,0.77,0.483924522,0.289173785,0.3726901693
632,0.85,0.349424097,0.239299544,0.4832744592358804
536,0.81,0.65394675,0.439185591,0.2906867659
608,0.89,0.354098965,0.195868425,0.49769839455980064
692,0.79,0.267828415,0.13110744,0.8444196481434434
564,0.87,0.947552406,0.603590198,0.1948857396
808,0.85,0.411948335,0.27064737,0.6951853454514364
550,0.78,0.340158832,0.179533752,0.6067740977408638
619,0.86,0.408959974,0.267118329,0.45949362608803984
848,0.84,0.268030702,0.162767544,0.8289477775962478
703,0.89,0.804925229,0.53840328,0.4224318549823529
566,0.77,0.271976036,0.161450263,0.6290889508554818
841,0.8,0.547107066,0.309633833,0.5616788512764705
612,0.76,0.261746135,0.151139583,0.6351503833139535
665,0.9,0.41925934,0.276246596,0.5994265646296658
801,0.94,0.236875692,0.129175642,0.7343667072044167
774,0.88,0.887788868,0.468978887,0.4419702833235295
705,0.95,0.556667948,0.332417371,0.32344440927647056
514,0.94,0.327304135,0.213665356,0.4475737035880399
508,0.76,0.406356962,0.25257242,0.5652939452159469
631,0.83,0.923980557,0.66990804,0.2406111403
651,0.75,0.65916326,0.364260016,0.5391282606352941
524,0.71,0.328192833,0.200195927,0.6021775399916943
580,0.94,0.890870363,0.656871178,0.1452258459
748,0.95,1.354219757,0.887147459,0.20086327839999998
594,0.73,0.429576893,0.232855582,0.5669356891196013
569,0.8,1.676209404,1.042181289,0.1281609307
630,0.76,0.335797783,0.207574114,0.5977738801827243
613,0.87,0.514820197,0.349426108,0.2635753695
842,0.88,0.392354728,0.225316866,0.7259314639564197
651,0.81,0.377640895,0.201628434,0.7316369692818058
824,0.86,1.05984819,0.64490074,0.42187804817647057
720,0.71,0.56843599,0.358693639,0.569051742982353
517,0.74,0.36725838,0.239277733,0.579134741204319
522,0.71,0.414414508,0.247402418,0.5652665265946843
601,0.71,0.355743529,0.207169836,0.5932797196013289
684,0.84,0.483364568,0.294199122,0.5234201015882353
801,0.75,0.584536653,0.33142462,0.5939921079941177
621,0.78,0.465892511,0.289718665,0.3744388824
543,0.79,0.584720588,0.396852941,0.3518426471
844,0.78,0.323759552,0.200351503,0.8513882668335939
722,0.71,0.272190966,0.146176101,0.846846966168165
825,0.93,0.375159953,0.225870853,0.6747323963401406
718,0.78,0.461433225,0.2718877,0.6679303980882353
705,0.77,1.169087948,0.687003257,0.47174382067647064
500,0.86,0.364141525,0.223055403,0.48565328049003326
748,0.87,0.847872019,0.51222457,0.4339903411
839,0.93,0.328702075,0.205111637,0.6970682067876686
705,0.9,0.245328681,0.129127225,0.704182893477135
744,0.8,0.628785917,0.392646702,0.5166802675117647
767,0.81,0.306214302,0.174889813,0.7919149594220246
730,0.76,0.418264192,0.219574236,0.7890157700273598
791,0.91,0.836609442,0.485904353,0.40039567932352943
724,0.74,0.736979375,0.342767798,0.5549664591705883
841,0.83,0.238875277,0.118482416,0.849485402605042
771,0.89,0.472249345,0.259110419,0.5870003360252101
591,0.77,0.461573008,0.322189645,0.3716237347
557,0.81,0.426019081,0.283673027,0.4225584924162791
616,0.95,1.260368584,0.966534619,-0.017690320300000006
791,0.74,0.210513005,0.088481546,0.9020899938899746
751,0.93,0.343508409,0.225918114,0.6603116357152629
632,0.95,0.634702878,0.442467223,0.0972829899
847,0.76,0.220445425,0.110139721,0.9085156545089896
505,0.84,0.875982462,0.529116596,0.2594900942
517,0.79,0.450374134,0.323237875,0.3726387991
604,0.73,0.536032031,0.343026638,0.3620941331
628,0.71,0.805378299,0.492768328,0.32018533730000004
790,0.86,0.410907687,0.23468943,0.7029753603957396
503,0.88,0.543440926,0.383118149,0.2573440925
823,0.74,0.917313278,0.509982711,0.5493292246294118
838,0.72,1.000872201,0.532122201,0.5431711480352941
613,0.89,1.03411398,0.680299792,0.17855862279999998
759,0.91,0.540817369,0.32455513,0.4366980442176471
622,0.85,1.738624267,1.227573297,0.05338024359999999
718,0.75,0.25109394,0.156381499,0.8469319956962087
784,0.94,0.35761936,0.175831009,0.6846241533422903
674,0.89,0.636862955,0.407740899,0.4437749087176471
771,0.9,0.348282149,0.209165545,0.671066876920559
833,0.75,0.230343828,0.131648716,0.8944142693355481
503,0.79,0.519940715,0.344488063,0.3635571222
609,0.85,1.379409361,0.947017088,0.11735735509999999
565,0.88,0.42712554,0.286142478,0.37205423126976744
815,0.94,0.700039526,0.421515152,0.4275504145529412
580,0.81,1.228055689,0.733576572,0.2038367739
580,0.71,0.423718462,0.233872308,0.5679349985049834
645,0.83,0.485781776,0.343664251,0.5067612796529412
550,0.94,1.263062035,0.813930521,0.09230074440000002
658,0.82,0.573153648,0.408346781,0.4953793688647059
506,0.89,0.768917958,0.524315469,0.2206766573
768,0.82,0.971681021,0.616019139,0.4671123369411765
748,0.79,0.240720623,0.153726466,0.8591161504817276
839,0.8,0.228856103,0.126895715,0.8482224581331835
661,0.85,1.180764726,0.866606958,0.3396745963058823
601,0.88,0.368525682,0.260853213,0.4711344912375415
549,0.9,0.488916733,0.305808804,0.22052744630000004
569,0.74,1.086529829,0.707025989,0.2706444182
575,0.88,0.410481968,0.292068307,0.3753322465093023
626,0.76,0.309530516,0.194976526,0.6083816854983388
769,0.71,0.325125259,0.148632511,0.8474829055965409
562,0.86,0.542164311,0.353825088,0.2604010601
710,0.81,1.113282806,0.61783023,0.43571222581176466
711,0.74,0.262587734,0.136250144,0.8493899664608169
619,0.88,0.69108674,0.386500499,0.24224127609999999
597,0.74,0.742827918,0.423032491,0.3334139591
506,0.91,0.35481306,0.251300855,0.4277350295265781
625,0.94,0.455123351,0.344624211,0.22002524380000002
611,0.9,0.896465353,0.519796567,0.158373808
652,0.92,1.443924111,0.834414025,0.26393089228235295
577,0.8,1.28068918,0.94574776,0.17735630600000002
562,0.72,0.852067805,0.572047101,0.30758850940000004
788,0.71,0.336375883,0.166744703,0.843986076704612
709,0.84,0.326084236,0.214811753,0.7559773852946063
804,0.87,0.415096059,0.203767083,0.7171626628117062
839,0.89,0.521025699,0.292688196,0.515393316382353
794,0.84,0.300474511,0.190930854,0.7954620277946063
643,0.72,0.698346619,0.403155053,0.5289674798588235
811,0.94,0.329170759,0.18156307,0.6971341188909517
762,0.83,0.662789442,0.325056989,0.5253330039588235
547,0.76,0.326335687,0.221066812,0.595155546910299
511,0.83,0.621356366,0.427018554,0.295162508
752,0.86,1.199517274,0.689342168,0.3822905263882353
658,0.86,0.832380122,0.487131648,0.41157823476470584
812,0.74,0.354595658,0.185281947,0.8401872989715654
654,0.77,0.361539295,0.193686572,0.7891002596482314
597,0.79,0.437615758,0.307664328,0.37547199140000004
749,0.81,1.418704911,0.938478922,0.3845757343470588
788,0.87,0.454283473,0.23113145,0.6037894121537815
845,0.84,0.352430391,0.21143513,0.7910563092896229
605,0.74,0.479896204,0.33725089,0.3682852906
666,0.78,0.275342835,0.171089664,0.8207456840707447
647,0.83,0.591434165,0.345961821,0.49655451904705883
795,0.86,0.373561625,0.232606368,0.7138750300429939
567,0.9,0.467473589,0.336321824,0.21962045870000002
843,0.73,0.582510378,0.314212366,0.6082689020705883
804,0.74,0.276739697,0.128069901,0.8763732688083837
501,0.72,0.368329356,0.203333333,0.5917229627325581
576,0.95,0.37914857,0.263582025,0.32268947645348833
829,0.84,0.23686573,0.106108509,0.8508425798519641
610,0.76,0.434832105,0.251539722,0.4666811745
509,0.88,0.409237634,0.247967874,0.46626850220930227
697,0.78,0.610177873,0.389497654,0.5550324473
718,0.83,0.570305019,0.378799228,0.5162660458882353
736,0.8,0.637760104,0.314943937,0.5212001841352941
501,0.85,0.720636457,0.455960865,0.2323402678
529,0.91,0.515614578,0.311213684,0.21731717380000004
504,0.85,0.656987158,0.476182832,0.236683001
775,0.78,0.355554172,0.19587519,0.8252987347264021
773,0.89,1.266009852,0.790229885,0.37172896747647055
672,0.83,1.478793185,1.017363938,0.3480313465235294
514,0.78,1.410126069,0.81760018,0.2272273751
798,0.79,0.212836394,0.12102189,0.8919869429675592
680,0.77,0.356146893,0.190798493,0.7990328222342193
782,0.72,0.274371242,0.125592938,0.8713381137043189
595,0.87,0.577034962,0.378850686,0.2544114352
750,0.72,0.252875909,0.126966451,0.8664347232924565
619,0.9,0.864318241,0.525896507,0.1609785252
595,0.78,1.277918425,0.864416315,0.235766526
813,0.94,0.275499619,0.166333587,0.7156431157216143
740,0.84,0.246138146,0.13172029,0.8133626688069181
585,0.77,0.464990248,0.329897283,0.37051124690000004
633,0.88,0.630948112,0.460977418,0.240807447
756,0.74,0.652321108,0.401744037,0.5669464266764705
551,0.72,0.456092463,0.304487889,0.3739419648
844,0.82,0.577794428,0.297532194,0.5607026319176471
584,0.72,0.43596076,0.257511679,0.46443546721428575
703,0.92,1.589340932,1.071005946,0.24073001808235292
843,0.94,0.422169049,0.260111871,0.6568652310802228
822,0.92,1.212986481,0.666898812,0.353776176582353
532,0.71,0.296807968,0.162455409,0.6229551022342192
548,0.93,0.721944134,0.549132216,0.17289236500000002
800,0.85,1.169981536,0.769316839,0.39136428014705876
558,0.92,1.001574074,0.735313911,0.1263112015
774,0.91,0.443246073,0.285870034,0.4547354481235294
788,0.84,0.320574696,0.162144874,0.7993035674272034
759,0.82,0.289412807,0.172971416,0.7941544844498729
662,0.74,0.415620337,0.187787611,0.7809829860987882
826,0.72,0.29827129,0.184281022,0.8577611094772327
545,0.84,0.526591941,0.327764103,0.31456439560000005
553,0.86,0.500997999,0.381313157,0.2617688844
608,0.72,1.225753478,0.832785935,0.24414605870000003
627,0.8,0.386931249,0.227574746,0.5287392936046511
523,0.83,0.606180645,0.403784332,0.2990035023
581,0.85,0.454622543,0.312363615,0.2733013842
801,0.71,0.525527096,0.290345047,0.6040010209941176
621,0.93,0.382590748,0.257312279,0.4191281649418605
513,0.87,1.803171882,1.292670381,0.04041577369999999
813,0.82,0.781433344,0.4650284,0.5144714726588235
642,0.87,1.317128674,0.863594122,0.32075124981176467
748,0.78,0.647308356,0.313317722,0.5739373922000001
